subid,subage,experiment,trial,cue,control,agent,leftFruit,rightFruit,targetPosition,targetSwitch,inf,pick,correct,rt,test_date,experimenter,keep_drop,sex,dob,age_num,check_age
190125_3_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t10,t12,inner,switch,right,selector_l,1,5011,2019-01-25,MM,keep,F,2014-12-01,4.153424657534247,TRUE
190125_3_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t15,t11,outer,stay,left,selector_l,1,4625,2019-01-25,MM,keep,F,2014-12-01,4.153424657534247,TRUE
190125_3_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t4,t7,inner,switch,right,selector_l,1,5067,2019-01-25,MM,keep,F,2014-12-01,4.153424657534247,TRUE
190125_3_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t9,t8,outer,stay,left,selector_r,0,4628,2019-01-25,MM,keep,F,2014-12-01,4.153424657534247,TRUE
190125_3_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t17,t1,outer,switch,right,selector_r,0,5214,2019-01-25,MM,keep,F,2014-12-01,4.153424657534247,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t17,t5,inner,switch,left,selector_r,1,7716,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t4,t9,outer,stay,right,selector_r,1,8264,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t3,t14,outer,stay,right,selector_r,1,5679,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t2,t7,inner,switch,left,selector_l,0,17100,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t1,t18,inner,switch,left,selector_l,0,16885,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t15,t11,inner,stay,left,selector_r,0,8814,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t8,t10,outer,stay,right,selector_r,1,10415,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_1_inf2,3,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t12,t16,outer,switch,right,selector_l,1,10588,2019-01-31,MM,keep,M,2015-05-31,3.673972602739726,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t1,t18,inner,stay,left,selector_l,1,6766,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t17,t9,outer,switch,right,selector_l,1,4762,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t10,t15,inner,stay,left,selector_l,1,4937,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t4,t8,outer,stay,right,selector_l,0,5449,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t14,t16,inner,switch,left,selector_r,1,4711,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t2,t3,outer,switch,right,selector_l,1,4737,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t7,t5,outer,stay,left,selector_r,0,5878,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_2_inf2,3,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t11,t12,inner,switch,right,selector_r,0,4614,2019-01-31,MM,keep,F,2015-10-21,3.282191780821918,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t8,t15,inner,switch,left,selector_r,1,7206,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t10,t2,outer,stay,right,selector_r,1,4863,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t18,t3,outer,stay,right,selector_l,0,4691,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t14,t4,inner,stay,left,selector_l,1,8034,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t7,t5,outer,switch,left,selector_l,0,4882,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t1,t16,inner,stay,right,selector_l,0,7252,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t17,t12,inner,switch,right,selector_l,1,6462,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_4_inf2,3,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t11,t9,outer,switch,left,selector_l,0,5681,2019-01-31,MM,keep,F,2015-02-07,3.9835616438356163,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t1,t4,inner,stay,left,selector_l,1,11793,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t16,t14,outer,switch,right,selector_l,1,5637,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t3,t10,inner,switch,right,selector_l,1,6250,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t9,t18,inner,stay,right,selector_r,1,12799,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t15,t5,inner,stay,left,selector_l,1,9494,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t2,t17,outer,stay,right,selector_l,0,5521,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t11,t12,outer,switch,left,selector_l,1,5883,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_5_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t7,t8,outer,switch,left,selector_l,0,5779,2019-01-31,MM,keep,M,2015-01-31,4.002739726027397,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t12,t8,inner,switch,left,selector_r,1,4984,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t9,t10,outer,stay,right,selector_r,1,4708,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t15,t3,inner,switch,right,selector_r,1,7539,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t14,t18,inner,switch,left,selector_l,1,7965,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t4,t5,outer,stay,right,selector_l,1,8568,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t2,t7,outer,stay,left,selector_l,1,7429,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t1,t11,inner,stay,left,selector_l,1,5726,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190131_6_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t16,t17,outer,switch,right,selector_r,0,7761,2019-01-31,MM,keep,M,2014-05-01,4.756164383561644,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t2,t3,inner,stay,left,selector_l,1,4878,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t15,t16,outer,switch,right,selector_l,1,4741,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t11,t1,inner,stay,right,selector_l,0,6135,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t18,t12,inner,switch,left,selector_l,0,5796,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t7,t9,outer,stay,right,selector_r,1,4697,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t5,t17,outer,switch,right,selector_r,0,4612,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t8,t14,outer,switch,left,selector_r,1,4724,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_2_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t4,t10,inner,stay,left,selector_l,1,4732,2019-02-01,MM,keep,M,2014-04-08,4.821917808219178,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t4,t15,inner,stay,left,selector_r,0,14475,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t8,t2,outer,switch,right,selector_l,1,6132,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t14,t17,inner,stay,right,selector_l,0,7928,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t1,t18,outer,stay,left,selector_r,0,4704,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t12,t16,outer,switch,right,selector_l,1,7541,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t5,t11,outer,switch,right,selector_r,1,5327,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t7,t10,inner,switch,left,selector_r,1,8008,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190201_8_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t9,t3,inner,stay,left,selector_r,1,5593,2019-02-01,MM,keep,F,2014-02-18,4.956164383561644,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t12,t15,inner,stay,left,selector_l,1,10109,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t17,t7,outer,switch,right,selector_l,1,5816,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t8,t10,inner,stay,right,selector_r,1,13599,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t1,t9,outer,switch,right,selector_r,0,5174,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t3,t2,inner,stay,left,selector_r,0,5515,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t16,t5,outer,switch,left,selector_l,0,5249,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t18,t4,inner,switch,left,selector_l,0,6169,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_5_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t14,t11,outer,stay,right,selector_r,1,5049,2019-02-08,MM,keep,F,2015-02-08,4.002739726027397,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t3,t17,inner,switch,left,selector_r,1,9868,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t15,t2,outer,stay,right,selector_r,1,8882,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t12,t16,outer,switch,left,selector_l,0,7954,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t11,t5,outer,switch,right,selector_r,0,6561,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t18,t4,inner,switch,left,selector_l,0,11547,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t7,t14,inner,stay,right,selector_r,1,5019,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t1,t8,inner,stay,left,selector_r,0,11329,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_6_inf2,3,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t10,t9,outer,stay,right,selector_r,1,7975,2019-02-08,MM,keep,F,2015-05-23,3.717808219178082,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t16,t12,inner,stay,left,selector_l,1,8568,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t10,t3,outer,switch,right,selector_l,1,5211,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t4,t8,inner,stay,left,selector_l,1,7490,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t2,t18,outer,switch,right,selector_l,1,5634,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t11,t5,inner,switch,right,selector_l,1,9846,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t15,t14,inner,switch,left,selector_l,0,4712,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t1,t9,outer,stay,left,selector_l,1,4963,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_7_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t17,t7,outer,stay,right,selector_l,0,4767,2019-02-08,MM,keep,F,2014-06-27,4.6219178082191785,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t18,t5,inner,switch,left,selector_r,1,9103,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t1,t16,outer,stay,right,selector_r,1,5767,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t7,t12,inner,switch,left,selector_r,1,7568,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t10,t3,outer,stay,left,selector_l,1,5632,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t11,t9,outer,switch,right,selector_l,1,5386,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t17,t4,outer,stay,right,selector_r,1,4589,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t14,t8,inner,stay,right,selector_r,1,4729,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_8_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t15,t2,inner,switch,left,selector_r,1,4653,2019-02-08,MM,keep,M,2014-04-28,4.786301369863014,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,filler1,pointLabel,no,Frog,t14,t7,inner,stay,left,selector_l,1,7304,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,filler2,pointLabel,no,Frog,t10,t5,outer,switch,right,selector_l,1,6364,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,1,pointLabel,no,Frog,t16,t15,inner,stay,left,selector_l,1,8762,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,2,pointLabel,no,Frog,t17,t12,inner,stay,right,selector_l,0,6322,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,3,pointLabel,no,Frog,t3,t18,inner,switch,left,selector_l,0,6727,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,4,pointLabel,no,Frog,t1,t9,outer,switch,right,selector_r,0,4713,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,5,pointLabel,no,Frog,t4,t11,outer,switch,left,selector_r,1,8483,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
190208_9_inf2,4,mcc_kids_inf_2_2,6,pointLabel,no,Frog,t8,t2,outer,stay,right,selector_l,0,6597,2019-02-08,MM,keep,M,2015-02-08,4.002739726027397,TRUE
